Id,SalePrice
1696,249018.19660188947
1697,180745.39741072265
1698,338228.18711566145
1699,319456.92950405786
1700,279272.46273235476
1701,299705.34086172027
1702,231084.96744819917
1703,229165.0118783539
1704,247830.87434251115
1705,254995.1432256491
1706,396502.84567258967
1707,223385.59733408727
1708,189414.26692654865
1709,239942.1540517502
1710,207984.97966130375
1711,265823.5935083326
1712,237089.16037119523
1713,263043.61509605905
1714,202467.1402111272
1715,201983.28371748194
1716,171965.05164034656
1717,179083.92304914273
1718,128837.76056321827
1719,223352.2354356531
1720,243613.65768804727
1721,173543.6336468934
1722,118326.30965264411
1723,152208.09577941868
1724,206704.3515961643
1725,225718.95615655486
1726,181623.96346904745
1727,162117.31028119213
1728,186544.57020602972
1729,152168.97227570135
1730,169951.31905952684
1731,120994.68032993388
1732,129694.66979749536
1733,115255.1172818226
1734,124141.09923009231
1735,137491.00218831917
1736,101192.25989632384
1737,287899.91003300366
1738,269681.1351447226
1739,259971.29775669024
1740,209820.6305153214
1741,183748.8558430947
1742,174559.8227708464
1743,182645.71626560183
1744,315120.2537057162
1745,200259.81277755668
1746,220168.07151170046
1747,234993.51014696222
1748,206694.72514945478
1749,151279.1678099079
1750,136550.72856358014
1751,233220.20990544863
1752,107996.25819016936
1753,148777.6858043925
1754,199206.51681539885
1755,178557.97198533884
1756,111489.48927869584
1757,107260.08884149996
1758,141996.57766774198
1759,159836.76376192056
1760,153227.53627383691
1761,146882.5959508141
1762,177990.62090509807
1763,195627.80374934897
1764,109145.20031464103
1765,173841.16682192282
1766,171025.19963968615
1767,195501.42439067736
1768,128041.93929354385
1769,174731.02529241834
1770,155916.4851214081
1771,121626.28080172239
1772,136638.79459910988
1773,116357.6259170476
1774,164851.84427139044
1775,126135.71001036483
1776,123897.57524870963
1777,104062.51563726089
1778,143769.70850916783
1779,111593.25141190749
1780,191145.13428216378
1781,126241.82871397842
1782,73251.71615015224
1783,154181.65616640757
1784,98265.3155443641
1785,139092.29580098658
1786,147134.83589126685
1787,186163.81290882177
1788,22027.91210167824
1789,100823.46700382521
1790,74029.436570674
1791,216930.86256279878
1792,138670.03260608338
1793,151621.17825015093
1794,165239.2781369149
1795,124766.57258344525
1796,143888.00292273116
1797,130977.6593121025
1798,111766.99359664664
1799,97261.19452706579
1800,124769.38080091157
1801,120649.14108890088
1802,145740.9359291869
1803,160131.40231307445
1804,135622.2455927264
1805,135111.64865863422
1806,128691.50721684034
1807,167529.3339511944
1808,127444.53572582123
1809,117581.248665414
1810,127796.53909213253
1811,81843.19518442126
1812,79757.3826102013
1813,110203.52954718676
1814,78987.08130126102
1815,19269.832042225502
1816,83249.4293020112
1817,117043.32122634363
1818,178431.4750926538
1819,161925.92396363584
1820,73757.39191885148
1821,112215.61882880155
1822,164268.7620388131
1823,44408.127457244394
1824,138887.77447448688
1825,149211.24001663597
1826,98376.10893945672
1827,97307.05556550408
1828,122392.01606526604
1829,134830.82311280465
1830,149504.93298099673
1831,160676.2885782643
1832,113083.56809567101
1833,150957.9672143129
1834,138087.99789707514
1835,141466.38386873074
1836,121239.23658444386
1837,70578.47713493611
1838,134096.94389739993
1839,99523.08228569158
1840,153864.21417609017
1841,155412.82630022665
1842,99986.36670252142
1843,120868.88055423475
1844,164029.69335021387
1845,143988.53335233702
1846,153347.95623097487
1847,170827.05278503738
1848,30422.092569821085
1849,123903.79673064238
1850,112166.0227051324
1851,160869.05568403716
1852,121018.43951162176
1853,139179.33220760684
1854,172020.79321469643
1855,167357.20709110494
1856,222193.0920393137
1857,183334.01676642415
1858,157991.30482572477
1859,137257.12403886847
1860,160133.73540240273
1861,136483.6792240368
1862,302535.9290595905
1863,300907.1809543849
1864,300922.5700452666
1865,362081.8655409382
1866,359326.0987423191
1867,226838.2700154821
1868,285129.05721453915
1869,207661.59019412755
1870,218094.36954161397
1871,276143.2726371066
1872,186963.0367219864
1873,225227.77447531052
1874,122705.5517867963
1875,200294.38567384702
1876,182368.51096326055
1877,201923.78330463826
1878,200446.63661303095
1879,112976.51750108122
1880,115479.99995776036
1881,230337.29335332848
1882,238879.69944752162
1883,184074.57130722536
1884,202250.41026716246
1885,244642.3268759715
1886,288359.85152720497
1887,206618.07243160228
1888,241420.60918410178
1889,174329.2436024972
1890,116899.46772193657
1891,145844.60264847046
1892,89379.94378499177
1893,135795.65724331615
1894,128914.81724431683
1895,142380.52835272707
1896,139760.5554620275
1897,127081.47823493146
1898,135365.12123211985
1899,166850.548001959
1900,156597.95301108152
1901,159655.28934759373
1902,142548.66947257542
1903,223202.2086064653
1904,124407.16006239403
1905,168819.21179805597
1906,140325.5677741272
1907,195375.58869331685
1908,125798.86129361665
1909,152818.8417209838
1910,135409.52045986213
1911,193710.2222894317
1912,283238.10199697845
1913,155111.4717031822
1914,61112.49129850124
1915,325133.78941255226
1916,45500.807004595285
1917,241255.5067656036
1918,144562.82487402295
1919,177909.98464274197
1920,141591.69086011863
1921,383521.77732088463
1922,343153.57023770903
1923,211741.81876542763
1924,227046.65198195475
1925,213101.99027345882
1926,370976.8663742065
1927,122049.6475820167
1928,160227.9975746515
1929,116868.85470981861
1930,139112.59350412124
1931,132275.25320704232
1932,127858.25663356163
1933,190141.6375163162
1934,183036.09674718336
1935,161946.53450349253
1936,208781.38526106975
1937,176581.11407317914
1938,168595.90215830243
1939,260470.51792902278
1940,198556.3740486371
1941,172883.74455629045
1942,168983.4982992148
1943,225456.36297339096
1944,344343.38316541
1945,367560.25471603876
1946,178766.05076833704
1947,330184.24125034007
1948,178773.9891489512
1949,258526.2699003775
1950,185054.65408827594
1951,247212.40324135727
1952,212022.83612042424
1953,165691.72046381407
1954,192777.7642838754
1955,134065.2407559662
1956,275435.02042240126
1957,152965.61648995912
1958,272099.0833517271
1959,159541.38314265257
1960,89389.98876865781
1961,109705.08623759505
1962,106841.23126189156
1963,115566.70795690166
1964,109288.28477951308
1965,159002.01608121675
1966,153258.48897997141
1967,295744.2469178487
1968,401978.8202269968
1969,386424.2814521541
1970,394934.87303317775
1971,441250.722068578
1972,362497.51831305167
1973,282972.1356841938
1974,339599.6903164842
1975,430034.66845888406
1976,271530.6589548744
1977,340439.2093111265
1978,338616.99913802533
1979,337839.2445305402
1980,207548.74916654153
1981,369758.73867128167
1982,228302.08435964125
1983,220273.9571901806
1984,195104.69621596936
1985,237031.05449722408
1986,202376.00860280916
1987,211286.9711751554
1988,184609.58548713112
1989,205746.80584565006
1990,212264.47391900313
1991,239723.1119091469
1992,225571.3271490571
1993,182014.53126921214
1994,240146.17202547874
1995,187371.45873929502
1996,299097.02815961995
1997,370889.33008569386
1998,317110.02085811424
1999,323267.5957604187
2000,320557.6204118148
2001,294696.34624411096
2002,245812.80194057053
2003,238627.8664062544
2004,265790.23300505977
2005,237482.950125634
2006,219189.81932060793
2007,232194.48654128815
2008,204405.96952216455
2009,194594.3336916769
2010,195719.91077189893
2011,132310.92606966995
2012,180389.0873879038
2013,178622.72325873762
2014,189267.14773882984
2015,210263.20900670986
2016,188741.27794012488
2017,199824.8088299343
2018,114431.29200949211
2019,130671.89450778277
2020,105371.57500157296
2021,102890.09120618709
2022,175638.03145192575
2023,147231.22146372267
2024,288508.0075315536
2025,365301.7527355563
2026,185474.45328111612
2027,165412.18828464817
2028,174350.175870011
2029,159912.28679526175
2030,272253.67843967536
2031,256118.75155055503
2032,296078.20138275524
2033,272446.0563292455
2034,182966.09375168342
2035,208258.00923898295
2036,212526.06012819835
2037,214681.56714621393
2038,313760.47196474747
2039,229777.42066902478
2040,311222.9506699015
2041,288344.54376340855
2042,191427.60225314522
2043,181823.78366060567
2044,178451.81957677455
2045,206112.91752092773
2046,155274.75028911946
2047,146206.7661160642
2048,136928.18652045942
2049,160435.86495693843
2050,180212.9733311474
2051,104051.20325370884
2052,122732.95017909943
2053,146214.92435683563
2054,89011.95149074876
2055,147994.45131939193
2056,142043.41425173948
2057,114153.05490885752
2058,212728.83712322445
2059,127501.50601146993
2060,155235.07219597357
2061,179528.98469484184
2062,120332.22619509543
2063,106934.31699851152
2064,121253.9023824236
2065,109082.88857280347
2066,176953.52565036237
2067,147610.21242964987
2068,161641.990929799
2069,68063.96168908098
2070,112745.62960831064
2071,90132.80321338736
2072,163138.80418714858
2073,141125.8301830183
2074,182918.5112326135
2075,165708.67382342502
2076,116005.8400893104
2077,129204.91818587529
2078,112053.25759130454
2079,146365.08460415783
2080,114045.437358461
2081,134617.34452967977
2082,129067.66304443206
2083,154885.34451014924
2084,98280.55067946181
2085,117410.63842178519
2086,109838.54671604125
2087,122186.13766139842
2088,102868.10472451229
2089,73016.90376981396
2090,139393.29468268354
2091,96686.61517973666
2092,121888.13081402858
2093,141347.1696121058
2094,131556.30106300817
2095,156915.8643442645
2096,71664.42881753795
2097,86893.03372927144
2098,140566.11365009125
2099,14509.891683561367
2100,72898.78069671016
2101,126934.00894376688
2102,135105.73307670088
2103,102475.10257053381
2104,161010.59463013598
2105,120473.36622975869
2106,49392.93572246288
2107,206018.81801265676
2108,93772.2469779404
2109,91067.74238051896
2110,129620.94827581098
2111,158401.1522642223
2112,134626.25245782538
2113,122850.35040100255
2114,123509.59162379862
2115,157618.5119091175
2116,117346.1032366319
2117,131870.35213710283
2118,134698.55739527714
2119,107160.30475883989
2120,114446.11144174884
2121,77101.30574715398
2122,82102.75101599752
2123,85673.13710309597
2124,177425.94439912407
2125,135927.61404066609
2126,175394.79510427022
2127,157395.86605231476
2128,129273.45644407654
2129,109443.21361021345
2130,128480.04800405176
2131,149191.67156198004
2132,115778.0165477618
2133,123185.99712553265
2134,116209.58548595797
2135,87672.1509609645
2136,63657.262267415776
2137,114996.51238793758
2138,134447.80971067288
2139,147574.03698732192
2140,141088.32697584384
2141,169921.38915748708
2142,124029.40503173182
2143,134459.88667500005
2144,140972.16515600297
2145,141211.37631642516
2146,178661.54832217228
2147,176856.26386341645
2148,146039.62679265364
2149,145794.48518205603
2150,228967.6024658295
2151,139425.48620335018
2152,176020.69098520977
2153,156085.0894231358
2154,96441.56730184649
2155,143862.24000737947
2156,232023.24936303252
2157,218633.34662193016
2158,234399.44976029836
2159,221212.39514284357
2160,205904.73106497075
2161,234421.2222939493
2162,347815.6511072477
2163,362196.45926435036
2164,259312.33158704467
2165,204528.08326276956
2166,135260.15319012542
2167,223122.20017901625
2168,184414.44030521548
2169,201483.27076287998
2170,214403.34074811885
2171,142636.12344059497
2172,133504.13683848747
2173,162233.55257368143
2174,213936.38788028876
2175,270795.48647719494
2176,304241.4948658798
2177,231411.03171426512
2178,214790.34823663638
2179,139435.9925814941
2180,219790.3373053482
2181,189604.8323756022
2182,205634.42791284012
2183,194318.80014683702
2184,121476.0383115858
2185,150667.1572193394
2186,143100.44313985753
2187,162901.09178306512
2188,164969.4623441514
2189,292690.6261459111
2190,75735.27307393294
2191,63721.08415517791
2192,75095.15154541493
2193,136343.6324972654
2194,102795.25947073779
2195,94762.44872959034
2196,130892.14776312407
2197,120371.98874891215
2198,158036.9559671253
2199,192317.20347981027
2200,128799.18068267728
2201,146104.24846347183
2202,198418.06042687822
2203,152902.78837256494
2204,177054.0551643672
2205,116861.01744399489
2206,121691.2867821344
2207,198416.28022836923
2208,232575.85058875338
2209,198878.8679909437
2210,131388.7785032127
2211,110620.5222779421
2212,115021.45061505816
2213,85737.04814742472
2214,129648.67887881538
2215,90914.1601283662
2216,133220.01939705008
2217,50195.69641710043
2218,92392.57409943461
2219,86323.74870218776
2220,95169.72900330585
2221,325487.91137371835
2222,283990.78638047364
2223,284507.4103981822
2224,218719.6168503818
2225,156062.899322237
2226,161326.03868535874
2227,217839.74255218368
2228,286054.8242671986
2229,247507.2647274603
2230,140486.38603009007
2231,218248.76836905748
2232,172009.29497442924
2233,189676.72360552958
2234,256059.575058445
2235,237591.72371742147
2236,244357.78124828445
2237,302928.7202398925
2238,218574.70656383535
2239,105695.52887624715
2240,171613.94597564876
2241,128377.91514374794
2242,115576.06473474886
2243,117607.01702134703
2244,103288.93584617416
2245,114814.63758957633
2246,140605.96321166022
2247,126040.85921777433
2248,121895.4736749035
2249,124729.73143682745
2250,122447.74031013831
2251,163218.69810908154
2252,171722.77748574666
2253,161683.5308421494
2254,166814.33412181717
2255,186581.44922154327
2256,182859.05779708913
2257,202357.9222351368
2258,157980.03548748867
2259,172903.03074181758
2260,142720.98238789325
2261,212388.5326990794
2262,227376.0939975226
2263,336712.8430937005
2264,385774.7516765326
2265,188450.00871396484
2266,313121.63020437775
2267,326556.71487057966
2268,392577.67866922054
2269,158107.4658801412
2270,193637.67601213118
2271,201869.36715725603
2272,214791.16996437882
2273,154985.55939334034
2274,176308.99269225786
2275,158000.91774456084
2276,215003.75314077846
2277,182326.86272667337
2278,145991.06776814407
2279,142461.57644771333
2280,96043.79207134363
2281,186278.2166386634
2282,195923.99101765262
2283,116879.76021451823
2284,150923.6868082339
2285,150940.7684845272
2286,101787.72782517856
2287,389798.0961343641
2288,290549.5452598091
2289,334700.9974792811
2290,419433.0858393414
2291,342231.5802375069
2292,406423.6119493296
2293,443448.69097986026
2294,390271.9495970626
2295,429927.4431502641
2296,261882.06556249488
2297,383193.62493696227
2298,366483.7947333594
2299,346135.72664282855
2300,313685.0471728647
2301,338799.44083145057
2302,248160.3858459275
2303,239613.13923533156
2304,259860.1077049309
2305,217214.11335019057
2306,204425.0059541323
2307,214627.91205572296
2308,241004.3844749058
2309,329691.51743191393
2310,234987.37045277495
2311,216292.59364735827
2312,191973.15968189036
2313,182418.80860576208
2314,190174.59331782878
2315,198175.715665564
2316,211588.93073621352
2317,187239.07109589886
2318,190579.3264544909
2319,194117.99238828212
2320,183461.96181133168
2321,254053.81859620617
2322,198948.96772589657
2323,215080.67725523448
2324,199179.62198441604
2325,224403.1396600225
2326,185829.9846130241
2327,200567.83101673957
2328,229346.81134543542
2329,188074.9176272587
2330,184837.8179379564
2331,344393.30438186775
2332,404357.9653100712
2333,335738.27424219216
2334,285970.03361411643
2335,316069.92632757535
2336,330530.9809791564
2337,193835.4207095373
2338,245034.25948495406
2339,218513.27686907697
2340,379710.84565173887
2341,207124.26909211642
2342,217718.8797711117
2343,211598.37890097575
2344,217645.29041400398
2345,223891.301908703
2346,214453.55309957138
2347,195370.80075484593
2348,242965.32501531517
2349,185486.1536196326
2350,313867.6862577846
2351,270351.8946297202
2352,232145.94764435964
2353,232654.76624643512
2354,137093.5403489774
2355,147750.4288057024
2356,146835.7946675234
2357,187285.92810646995
2358,194890.29075688156
2359,152816.80489810504
2360,102730.56885971283
2361,129642.08955830603
2362,236676.3600770376
2363,151048.04957591466
2364,179963.0034732919
2365,227448.0608226989
2366,201391.64182037808
2367,224072.34570102807
2368,243457.67712281935
2369,219342.19652538857
2370,164525.74258435442
2371,170772.03368449636
2372,180677.5109312865
2373,269452.605284619
2374,290852.75628716114
2375,234661.86516592008
2376,251878.02573044627
2377,295274.4925854077
2378,139898.37627320466
2379,205559.74183140765
2380,155487.75801869144
2381,143401.00963092298
2382,196899.05608739445
2383,186035.97967969545
2384,220915.155991909
2385,161477.87327584095
2386,126747.73193806723
2387,127432.84393760456
2388,120041.9752782536
2389,137289.28763711065
2390,143743.44482052815
2391,133126.83562841231
2392,99747.62142317761
2393,168561.44037443635
2394,166854.654044848
2395,194533.68107648584
2396,144524.55847696192
2397,196893.42790126416
2398,120601.98453593986
2399,47753.42612313434
2400,46300.82205187566
2401,114874.19542802827
2402,118836.74350602248
2403,160863.4558639202
2404,162679.60036829603
2405,158519.96224900096
2406,138354.26876684927
2407,124687.53068823302
2408,135229.74415874403
2409,114846.60948699087
2410,183582.52545067284
2411,107667.60721223663
2412,160185.7187976035
2413,119392.57789985521
2414,156116.3456534558
2415,145746.04123640878
2416,131755.04875164945
2417,126185.97047449593
2418,120417.2709711634
2419,114562.50687464145
2420,122344.00642678657
2421,139328.60575076065
2422,108990.27119591957
2423,128499.15619379854
2424,155665.4146202605
2425,216742.2819784463
2426,143629.42136263376
2427,134766.7291393287
2428,189219.41972172775
2429,99973.48057332801
2430,128708.33415748492
2431,128092.82976231986
2432,139706.52695041947
2433,126941.44489029114
2434,128421.27283349304
2435,141711.04948787426
2436,101985.31872271882
2437,102244.90072983547
2438,124482.64072335704
2439,105338.83770899307
2440,119320.01564491619
2441,95451.88472090889
2442,99608.12000344413
2443,122601.81651999953
2444,119636.82067215364
2445,67683.91359863663
2446,131313.39217169315
2447,185756.53482044424
2448,136823.04728345835
2449,117317.93342030104
2450,148738.181778068
2451,102569.67101893874
2452,197174.7311643126
2453,79736.88439810043
2454,111228.52532188426
2455,109955.25167124938
2456,112048.3975157078
2457,120187.64099601767
2458,146166.80820453487
2459,93559.94247532463
2460,135205.62997484303
2461,103412.2873794634
2462,123806.08897722422
2463,118415.93253069285
2464,170692.81608749848
2465,148359.95704838505
2466,122576.620448982
2467,147621.17375154092
2468,96242.15199257064
2469,95699.54385432563
2470,175361.90572019454
2471,198567.97713047123
2472,166105.43905284884
2473,101368.37954044978
2474,99961.1869602015
2475,219739.50403952555
2476,112682.52224997406
2477,117988.22026158907
2478,149157.16961115954
2479,111283.9466235719
2480,161040.05510742264
2481,124619.8677304413
2482,132466.42564212723
2483,106101.49024557834
2484,118396.09711533376
2485,118585.889739699
2486,140773.2332330921
2487,204735.0850484969
2488,168046.1343954464
2489,168624.05732165984
2490,138993.03537179713
2491,84937.89986625258
2492,165263.45770017224
2493,165551.52990721833
2494,164393.81629308243
2495,90970.74651355106
2496,225323.7336968248
2497,163789.84206676538
2498,106205.615686855
2499,88643.86931184809
2500,120923.9771051409
2501,129703.12714425751
2502,143321.27780126702
2503,98860.75861720281
2504,184720.52391240362
2505,219635.78711185162
2506,250935.43417261977
2507,267427.20729792444
2508,253670.1017482138
2509,217417.87489533072
2510,211106.7830582563
2511,178882.5382978257
2512,220456.69893955914
2513,215969.450264139
2514,242917.49421799643
2515,129771.0012087597
2516,176409.53321457823
2517,126871.6023561001
2518,134609.27865078326
2519,246636.0987527764
2520,209884.68534432325
2521,195559.95338435806
2522,215185.4809360633
2523,124590.90298600856
2524,144742.608620456
2525,140398.14150369
2526,135641.6432847162
2527,119504.69711464428
2528,116332.32301098466
2529,163065.1743043358
2530,118685.81075113425
2531,251498.9713696991
2532,218098.07656308572
2533,197163.5917310387
2534,240899.4190670921
2535,264166.83000973065
2536,238843.0106707854
2537,237535.4416667364
2538,201346.43002007448
2539,193509.14016061978
2540,190954.62415604416
2541,188603.3167053284
2542,170730.26821040985
2543,138969.2575745104
2544,99051.44841091201
2545,139257.14495698086
2546,138724.88105884875
2547,157487.82214469503
2548,171396.21831186544
2549,151835.98946629892
2550,594543.2174869814
2551,160141.75137455433
2552,126989.8098385316
2553,73991.37319827445
2554,103425.46783606874
2555,121485.4141823384
2556,91383.96885806049
2557,103675.95536968377
2558,161414.11484601648
2559,127328.99132458212
2560,144097.55290480313
2561,142341.07394480336
2562,124182.99540642969
2563,140776.04377609355
2564,195972.43926616022
2565,140395.59260010114
2566,150109.33892847557
2567,140119.92164310315
2568,196440.9182497291
2569,187593.177821676
2570,131862.31946755562
2571,157058.12418557057
2572,183408.8892613273
2573,213680.05553603146
2574,251849.14994034104
2575,128604.70844099026
2576,120865.26219589204
2577,148624.2262571822
2578,83901.96209938335
2579,38876.147915941656
2580,136772.7191367114
2581,124948.36596034866
2582,133125.44030622978
2583,256387.22029988148
2584,183145.21954505396
2585,185565.30798485377
2586,211165.0409859525
2587,193201.16096319933
2588,136356.57555266275
2589,154096.55315026222
2590,221095.18573629207
2591,218140.36842001788
2592,218692.1898917117
2593,246357.77651773166
2594,174205.8166841873
2595,230467.02413368374
2596,282270.9764819191
2597,204116.62038685178
2598,271347.8575047204
2599,368158.07247494964
2600,170502.74457996082
2601,147997.50624623825
2602,86589.10416548529
2603,91118.99210509442
2604,75045.44394795178
2605,91329.68845973123
2606,144564.76258962764
2607,225722.1041141401
2608,208764.87783515506
2609,151584.08514906268
2610,105933.17288150513
2611,115062.67650793228
2612,142603.4437987304
2613,115927.7354073394
2614,113062.90967549112
2615,155784.8611558608
2616,143890.3112024003
2617,192529.01011503616
2618,256242.12171173212
2619,201939.83876384213
2620,192539.10659114586
2621,171566.1102301904
2622,180685.30428649078
2623,229387.6730866984
2624,274421.7016196739
2625,257930.82316266594
2626,158794.01059847546
2627,177421.04466089746
2628,408682.6529758881
2629,448075.1384666047
2630,346420.0077651833
2631,410424.7010960623
2632,370573.07901113224
2633,294438.84829645895
2634,379776.602613529
2635,159940.59754920786
2636,188076.83582495915
2637,228683.59877411014
2638,256668.39089910235
2639,188385.58135930344
2640,146661.47816330154
2641,98548.70082252822
2642,195043.81736874967
2643,122196.80193370527
2644,133089.284274641
2645,112645.68736717236
2646,106025.34038509018
2647,120563.6386470774
2648,148592.07029831805
2649,138369.24127983995
2650,141026.45011473165
2651,161316.84313737357
2652,383376.3911575382
2653,244207.06170987894
2654,267851.480947953
2655,388297.4688835678
2656,330218.9894799238
2657,371265.2114235326
2658,326037.7175275462
2659,337900.5881753041
2660,360509.1732122408
2661,359799.3017674687
2662,377945.16117576556
2663,272157.6913222162
2664,319222.57508671837
2665,348276.06329352054
2666,315982.74186463724
2667,194897.65026722685
2668,202588.69040851505
2669,192401.44145444658
2670,269419.17849169835
2671,206405.65162654058
2672,212802.34117069934
2673,204999.94873829218
2674,190475.5242339552
2675,211999.8704616094
2676,208872.41116252687
2677,193810.34997734442
2678,252909.353001806
2679,312396.58133678586
2680,305895.00126546423
2681,426041.21581796784
2682,336657.1985143617
2683,464375.46810272575
2684,349329.8431981581
2685,329156.588177301
2686,242273.14221588674
2687,290444.45608846523
2688,212191.63041971874
2689,210219.74503230766
2690,374674.80657270097
2691,180374.58372130862
2692,145145.4049362287
2693,202312.98164407088
2694,146009.80448506703
2695,192357.05262650587
2696,185194.59234095563
2697,178703.04695697845
2698,192803.11663474096
2699,178166.14747910024
2700,165457.84627774797
2701,164281.2470212559
2702,113656.44474879406
2703,153335.6564885323
2704,148711.64038406723
2705,114796.08561594697
2706,98153.70092343114
2707,117945.67268117135
2708,121197.39847859775
2709,91290.54184717251
2710,129630.89240895954
2711,288887.8484115248
2712,397263.5626948934
2713,176107.2047100411
2714,166720.8001330842
2715,169644.70382001932
2716,166424.58140976596
2717,177036.3332842265
2718,211328.05029036326
2719,153195.9662425167
2720,167730.85311104188
2721,130288.60875232308
2722,156878.31929110578
2723,155686.49135025355
2724,141692.47701167883
2725,126366.58747217059
2726,117201.01785074838
2727,197059.31080219103
2728,170383.1509502157
2729,146278.6756499642
2730,120807.65116790819
2731,129958.54168327045
2732,119389.3533105945
2733,163573.3818138262
2734,130871.84033266688
